MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis
Fix,GT,37.3676915,-122.0323563,4.998,0.001,0.1,126.84357,1629838870437
Fix,GT,37.3676915,-122.0323563,4.998,0.00037304277,0.1,126.84332,1629838871437
Fix,GT,37.3676915,-122.0323563,4.998,0.0011545194,0.1,126.843475,1629838872437
Fix,GT,37.3676915,-122.0323563,4.997999851047993,0.0012596941,0.1,126.84375,1629838873437
Fix,GT,37.3676915,-122.0323563,4.998,0.0006269573,0.1,126.84375,1629838874437
Fix,GT,37.3676915,-122.0323563,4.998,0.0006269573,0.1,126.84372,1629838875437
Fix,GT,37.3676915,-122.0323563,4.998000148952007,0.00037304274,0.1,126.84366,1629838876437
Fix,GT,37.3676915,-122.0323563,4.998000148952007,0.0011545194,0.1,126.84363,1629838877437
Fix,GT,37.3676915,-122.0323563,4.998,0.00088665145,0.1,126.84363,1629838878437
Fix,GT,37.3676915,-122.0323563,4.997999851047993,0.0006269572,0.1,126.84375,1629838879437
Fix,GT,37.3676915,-122.0323563,4.997999851047993,0.0003730428,0.1,126.843994,1629838880437
Fix,GT,37.3676915,-122.0323563,4.998000148952007,0.0011545195,0.1,126.84396,1629838881437
Fix,GT,37.3676915,-122.0323563,4.998000148952007,0.0014142136,0.1,126.8439,1629838882437
Fix,GT,37.3676915,-122.0323563,4.998,0.0008866513,0.1,126.84381,1629838883437
Fix,GT,37.3676915,-122.0323563,4.998,0.0011545194,0.1,126.84375,1629838884437
Fix,GT,37.3676915,-122.0323563,4.998,0.001929481,0.1,126.84375,1629838885437
Fix,GT,37.3676915,-122.0323563,4.998,0.0017749616,0.1,126.84375,1629838886437
Fix,GT,37.3676915,-122.0323563,4.998,0.001,0.1,126.8439,1629838887437
Fix,GT,37.3676915,-122.0323563,4.997999851047993,0.0022360678,0.1,126.84387,1629838888437
Fix,GT,37.3676915,-122.0323563,4.998,0.0008866513,0.1,126.84381,1629838889437
Fix,GT,37.3676915,-122.0323563,4.997999851047993,0.0014611064,0.1,126.844086,1629838890437
Fix,GT,37.3676915,-122.0323563,4.997999851047993,0.0026074518,0.1,126.843994,1629838891437
Fix,GT,37.3676915,-122.0323563,4.998000148952007,0.0014142136,0.1,126.84387,1629838892437
Fix,GT,37.3676915,-122.0323563,4.998,0.0024570434,0.1,126.84393,1629838893437
Fix,GT,37.3676915,-122.0323563,4.997999851047993,0.001,0.1,126.84418,1629838894437
Fix,GT,37.3676915,-122.0323563,4.997999851047993,0.001682082,0.1,126.84424,1629838895437
Fix,GT,37.3676915,-122.0323563,4.997999851047993,0.0011545195,0.1,126.844086,1629838896437
Fix,GT,37.3676915,-122.0323563,4.998000148952007,0.0010551251,0.1,126.84393,1629838897437
Fix,GT,37.3676915,-122.0323563,4.997999851047993,0.0012596941,0.1,126.84421,1629838898437
Fix,GT,37.3676915,-122.0323563,4.998000148952007,0.0010000002,0.1,126.8443,1629838899437
Fix,GT,37.3676915,-122.0323563,4.998000148952007,0.000886651,0.1,126.84424,1629838900437
Fix,GT,37.3676915,-122.0323563,4.998000148952007,0.0010000002,0.1,126.844086,1629838901437
Fix,GT,37.3676915,-122.0323563,4.998,0.0011545196,0.1,126.844025,1629838902437
Fix,GT,37.3676915,-122.0323563,4.998,0.0014611067,0.1,126.84412,1629838903437
Fix,GT,37.3676915,-122.0323563,4.998,0.0,0.1,126.84415,1629838904437
Fix,GT,37.3676915,-122.0323563,4.998,0.001,0.1,126.84427,1629838905437
Fix,GT,37.3676915,-122.0323563,4.997,0.00037304315,0.1,126.8443,1629838906437
Fix,GT,37.3676915,-122.0323563,4.997000148922205,0.0,0.1,126.84476,1629838907437
Fix,GT,37.3676915,-122.0323563,4.997000148922205,0.0016820822,0.1,126.84421,1629838908437
Fix,GT,37.3676915,-122.0323563,4.997000148922205,0.0010000002,0.1,126.84393,1629838909437
Fix,GT,37.3676915,-122.0323563,4.998,0.00259894,0.1,126.843994,1629838910437
Fix,GT,37.3676914,-122.0323561,4.991881019532681,0.19402425,0.1,126.841095,1629838911437
Fix,GT,37.3676861,-122.0323471,4.975627105206251,2.233603,0.1,126.630066,1629838912437
Fix,GT,37.3676669,-122.0323139,4.981746086239815,5.0188932,0.1,125.8779,1629838913437
Fix,GT,37.3676343,-122.0322572,4.985000148564577,7.4610167,0.1,125.81436,1629838914437
Fix,GT,37.3675885,-122.0321796,4.98149217247963,9.466473,0.1,126.69159,1629838915437
Fix,GT,37.3675322,-122.0320895,4.982388549387455,10.8806715,0.1,128.49054,1629838916437
Fix,GT,37.3674656,-122.031988,4.948254061073064,12.371276,0.1,129.82489,1629838917437
Fix,GT,37.3673882,-122.0318764,4.941881017684937,13.778704,0.1,131.71405,1629838918437
Fix,GT,37.3672989,-122.0317576,4.89525376778841,15.1325,0.1,133.88483,1629838919437
Fix,GT,37.3672001,-122.0316316,4.890372897416353,16.045761,0.1,134.9396,1629838920437
Fix,GT,37.3670952,-122.0315028,4.867134929060936,16.551468,0.1,135.71057,1629838921437
Fix,GT,37.3669866,-122.0313708,4.871881015598774,17.028938,0.1,135.84143,1629838922437
Fix,GT,37.3668747,-122.0312352,4.842507682561874,17.520067,0.1,135.96231,1629838923437
Fix,GT,37.3667594,-122.0310963,4.816745943009853,17.96788,0.1,136.03723,1629838924437
Fix,GT,37.3666418,-122.0309545,4.778253771036864,18.209934,0.1,135.96698,1629838925437
Fix,GT,37.3665234,-122.0308111,4.774015795737505,18.35088,0.1,135.95325,1629838926437
Fix,GT,37.3664038,-122.0306669,4.735999858856201,18.487257,0.1,136.04218,1629838927437
Fix,GT,37.3662835,-122.0305222,4.680150576353073,18.439268,0.1,135.95917,1629838928437
Fix,GT,37.3661647,-122.0303785,4.635269704967737,18.199171,0.1,135.94177,1629838929437
Fix,GT,37.3660475,-122.0302371,4.572388696491718,17.936329,0.1,136.01025,1629838930437
Fix,GT,37.3659321,-122.0300974,4.531880869925023,17.66438,0.1,135.81686,1629838931437
Fix,GT,37.3658186,-122.0299598,4.507134917140007,17.38641,0.1,135.95474,1629838932437
Fix,GT,37.3657066,-122.0298249,4.4707617391347885,17.110437,0.1,136.11969,1629838933437
Fix,GT,37.3655961,-122.0296924,4.440507693588733,16.842133,0.1,136.17673,1629838934437
Fix,GT,37.3654877,-122.0295617,4.416626824855804,16.488493,0.1,135.80325,1629838935437
Fix,GT,37.3653854,-122.0294371,4.421507825613022,15.00029,0.1,135.83337,1629838936437
Fix,GT,37.3652942,-122.0293273,4.403642476022244,13.039667,0.1,136.06647,1629838937437
Fix,GT,37.3652152,-122.0292312,4.366269693374634,11.786422,0.1,135.66159,1629838938437
Fix,GT,37.3651382,-122.0291373,4.323761608600616,12.344107,0.1,135.78192,1629838939437
Fix,GT,37.3650517,-122.0290326,4.323119002431631,14.328817,0.1,135.94312,1629838940437
Fix,GT,37.3649523,-122.0289131,4.333627085357905,16.224886,0.1,136.07568,1629838941437
Fix,GT,37.3648444,-122.0287828,4.318388693153858,16.970314,0.1,135.94263,1629838942437
Fix,GT,37.3647324,-122.0286471,4.250880994945764,17.626253,0.1,135.75275,1629838943437
Fix,GT,37.3646162,-122.0285054,4.233880867958069,18.284796,0.1,135.58032,1629838944437
Fix,GT,37.3644968,-122.0283602,4.204507823705674,18.66211,0.1,135.89807,1629838945437
Fix,GT,37.3643747,-122.0282126,4.173000124365092,18.9539,0.1,136.01608,1629838946437
Fix,GT,37.3642517,-122.028065,4.156253911495209,18.824215,0.1,136.22699,1629838947437
Fix,GT,37.3641295,-122.0279184,4.140880867063999,18.740976,0.1,136.09354,1629838948437
Fix,GT,37.3640079,-122.0277721,4.118,18.696743,0.1,136.1593,1629838949437
Fix,GT,37.3638864,-122.0276263,4.072373165875673,18.646435,0.1,136.06152,1629838950437
Fix,GT,37.3637657,-122.0274809,4.046253910779953,18.483925,0.1,136.03738,1629838951437
Fix,GT,37.3636467,-122.0273372,4.065746089339257,18.197279,0.1,135.9403,1629838952437
Fix,GT,37.3635296,-122.0271957,4.068373044788837,17.90971,0.1,135.9722,1629838953437
Fix,GT,37.3634141,-122.0270568,4.067627076357603,17.628944,0.1,136.19012,1629838954437
Fix,GT,37.3633002,-122.0269205,4.0442696706652645,17.356419,0.1,136.10321,1629838955437
Fix,GT,37.3631886,-122.0267852,3.979507819652557,17.108833,0.1,135.65701,1629838956437
Fix,GT,37.3630791,-122.0266511,3.9338808643817904,16.857578,0.1,135.54453,1629838957437
Fix,GT,37.3629713,-122.0265192,3.9107617280483247,16.597267,0.1,135.63025,1629838958437
Fix,GT,37.3628651,-122.0263894,3.894372929364443,16.327385,0.1,135.72247,1629838959437
Fix,GT,37.362761,-122.0262632,3.912253908872605,15.673882,0.1,135.90125,1629838960437
Fix,GT,37.3626631,-122.0261449,3.910000116527081,14.459595,0.1,135.96295,1629838961437
Fix,GT,37.3625743,-122.0260377,3.946238391816616,12.917273,0.1,136.00034,1629838962437
Fix,GT,37.3624949,-122.0259419,3.965865347295999,11.675852,0.1,135.93903,1629838963437
Fix,GT,37.3624217,-122.0258533,4.002746091842651,10.9369755,0.1,135.98572,1629838964437
Fix,GT,37.3623528,-122.0257707,4.056865109205246,10.126383,0.1,136.043,1629838965437
Fix,GT,37.3622913,-122.0256964,4.093865108698607,8.839067,0.1,136.00543,1629838966437
Fix,GT,37.3622384,-122.0256327,4.129492061972618,7.4481792,0.1,136.12793,1629838967437
Fix,GT,37.3621927,-122.0255779,4.169865107625723,6.6305737,0.1,136.05066,1629838968437
Fix,GT,37.3621538,-122.0255308,4.206119014143944,5.279723,0.1,135.9762,1629838969437
Fix,GT,37.3621229,-122.0254935,4.23274596709013,4.3742375,0.1,135.93777,1629838970437
Fix,GT,37.3620964,-122.0254614,4.2617459664642805,3.8142529,0.1,135.9184,1629838971437
Fix,GT,37.3620743,-122.0254346,4.278373174279928,2.9399672,0.1,135.8808,1629838972437
Fix,GT,37.3620583,-122.0254152,4.288373046934605,1.9913411,0.1,135.84875,1629838973437
Fix,GT,37.3620491,-122.0254042,4.296373047053814,0.7921597,0.1,135.90503,1629838974437
Fix,GT,37.3620474,-122.0254021,4.2923730471134185,0.011515058,0.1,135.91077,1629838975437
Fix,GT,37.3620474,-122.0254021,4.293999872028827,0.0008866451,0.1,135.91064,1629838976437
Fix,GT,37.3620474,-122.0254021,4.295,0.00062695274,0.1,135.91034,1629838977437
Fix,GT,37.3620474,-122.0254021,4.294999871999026,0.00037304746,0.1,135.91083,1629838978437
Fix,GT,37.3620474,-122.0254021,4.295,0.0014142136,0.1,135.91089,1629838979437
Fix,GT,37.3620474,-122.0254021,4.295,0.0012596922,0.1,135.91098,1629838980437
Fix,GT,37.3620474,-122.0254021,4.295,0.001,0.1,135.91089,1629838981437
Fix,GT,37.3620474,-122.0254021,4.295,0.0016820908,0.1,135.91089,1629838982437
Fix,GT,37.3620474,-122.0254021,4.294999871999025,0.0023008576,0.1,135.9107,1629838983437
Fix,GT,37.3620474,-122.0254021,4.295,0.001259692,0.1,135.91055,1629838984437
Fix,GT,37.3620474,-122.0254021,4.295,0.001259692,0.1,135.91089,1629838985437
Fix,GT,37.3620474,-122.0254021,4.294999871999025,0.0011545217,0.1,135.91113,1629838986437
Fix,GT,37.3620474,-122.0254021,4.294999871999025,0.0017208048,0.1,135.91113,1629838987437
Fix,GT,37.3620474,-122.0254021,4.295,0.001774955,0.1,135.91132,1629838988437
Fix,GT,37.3620474,-122.0254021,4.294999871999025,0.001,0.1,135.91089,1629838989437
Fix,GT,37.3620474,-122.0254021,4.296,0.001,0.1,135.91077,1629838990437
Fix,GT,37.3620474,-122.0254021,4.296,0.0014611131,0.1,135.91107,1629838991437
Fix,GT,37.3620474,-122.0254021,4.296626823544502,0.030065145,0.1,135.9118,1629838992437
Fix,GT,37.3620443,-122.0253984,4.28962707939744,1.1548784,0.1,135.8924,1629838993437
Fix,GT,37.3620289,-122.0253796,4.29274609696865,3.7694838,0.1,135.76517,1629838994437
Fix,GT,37.3619945,-122.0253376,4.311357308238745,6.7029734,0.1,135.67365,1629838995437
Fix,GT,37.3619425,-122.025274,4.3592384212911135,9.260633,0.1,135.62518,1629838996437
Fix,GT,37.3618807,-122.0251988,4.4008653739690775,9.687011,0.1,135.69312,1629838997437
Fix,GT,37.3618182,-122.0251225,4.441238291621208,9.606774,0.1,135.67499,1629838998437
Fix,GT,37.3617564,-122.025048,4.495611340224743,9.514466,0.1,136.27039,1629838999437
Fix,GT,37.3616911,-122.0249703,4.539238156586885,10.696345,0.1,136.32483,1629839000437
Fix,GT,37.3616168,-122.0248811,4.604222543805838,11.991753,0.1,136.14447,1629839001437
Fix,GT,37.3615363,-122.0247857,4.675373188018799,12.537975,0.1,136.61768,1629839002437
Fix,GT,37.3614523,-122.0246865,4.733103535950184,13.070227,0.1,136.55243,1629839003437
Fix,GT,37.3613667,-122.0245854,4.791611198544502,12.976278,0.1,136.59772,1629839004437
Fix,GT,37.3612812,-122.0244841,4.846984534859658,13.297287,0.1,136.36447,1629839005437
Fix,GT,37.3611932,-122.0243783,4.908999853700399,13.667421,0.1,135.92618,1629839006437
Fix,GT,37.3611041,-122.0242699,4.975476587533951,13.96057,0.1,135.72644,1629839007437
Fix,GT,37.3610128,-122.0241584,5.036745947897434,14.239347,0.1,135.61908,1629839008437
Fix,GT,37.3609209,-122.0240461,5.088238445878029,14.279644,0.1,135.55127,1629839009437
Fix,GT,37.3608285,-122.0239327,5.160746251881123,14.448471,0.1,135.45459,1629839010437
Fix,GT,37.3607351,-122.0238174,5.224103384643793,14.673897,0.1,135.43039,1629839011437
Fix,GT,37.36064,-122.0237004,5.307103698909282,14.925273,0.1,135.31586,1629839012437
Fix,GT,37.3605426,-122.0235807,5.348492196798325,15.374149,0.1,135.51788,1629839013437
Fix,GT,37.3604418,-122.0234576,5.421611183106899,15.885809,0.1,135.81708,1629839014437
Fix,GT,37.3603378,-122.0233315,5.491984557896853,16.149706,0.1,135.87872,1629839015437
Fix,GT,37.3602335,-122.0232058,5.553254066944122,15.950966,0.1,136.094,1629839016437
Fix,GT,37.3601299,-122.0230812,5.607103542506694,15.998518,0.1,136.03879,1629839017437
Fix,GT,37.3600264,-122.0229564,5.669238127201796,15.845352,0.1,136.05005,1629839018437
Fix,GT,37.3599241,-122.0228331,5.733134752810002,15.715497,0.1,136.05658,1629839019437
Fix,GT,37.3598213,-122.0227089,5.824341667562723,15.985584,0.1,135.82684,1629839020437
Fix,GT,37.3597183,-122.0225839,5.900984571993351,15.807942,0.1,135.78992,1629839021437
Fix,GT,37.359617,-122.0224608,5.94461117002368,15.502539,0.1,135.83722,1629839022437
Fix,GT,37.3595162,-122.0223392,6.040476775646209,15.643706,0.1,136.14355,1629839023437
Fix,GT,37.3594135,-122.0222155,6.095492198705673,15.965755,0.1,135.94257,1629839024437
Fix,GT,37.3593088,-122.0220894,6.170119333148002,16.295149,0.1,136.07019,1629839025437
Fix,GT,37.359202,-122.0219606,6.226984213113785,16.60349,0.1,135.93723,1629839026437
Fix,GT,37.3590933,-122.0218294,6.301119149744511,16.895348,0.1,135.91565,1629839027437
Fix,GT,37.3589829,-122.0216958,6.350730689197779,17.189972,0.1,135.85727,1629839028437
Fix,GT,37.3588706,-122.02156,6.442492391973733,17.37797,0.1,135.94891,1629839029437
Fix,GT,37.3587579,-122.0214246,6.511492394506931,17.303244,0.1,136.15439,1629839030437
Fix,GT,37.3586457,-122.0212904,6.571611351490021,17.085007,0.1,136.27017,1629839031437
Fix,GT,37.3585354,-122.0211582,6.6206271470785145,16.875114,0.1,136.06583,1629839032437
Fix,GT,37.358426,-122.021026,6.671476603984832,16.850634,0.1,135.87946,1629839033437
Fix,GT,37.3583169,-122.0208935,6.732357452988625,16.91737,0.1,135.76343,1629839034437
Fix,GT,37.3582071,-122.0207599,6.792746100783348,17.0914,0.1,135.7492,1629839035437
Fix,GT,37.3580958,-122.0206249,6.836492405623198,17.245243,0.1,135.83609,1629839036437
Fix,GT,37.3579841,-122.0204892,6.889492202281952,17.293682,0.1,135.75232,1629839037437
Fix,GT,37.3578723,-122.0203528,6.921253898620606,17.351467,0.1,135.66052,1629839038437
Fix,GT,37.35776,-122.0202161,6.916373050749303,17.362617,0.1,135.76096,1629839039437
Fix,GT,37.3576482,-122.0200805,6.8885080019831655,17.172306,0.1,135.97925,1629839040437
Fix,GT,37.3575375,-122.019947,6.8610155925750735,16.916597,0.1,135.96747,1629839041437
Fix,GT,37.3574286,-122.0198155,6.798134744763374,16.678856,0.1,135.99133,1629839042437
Fix,GT,37.3573208,-122.019686,6.705896437168121,16.46579,0.1,136.21533,1629839043437
Fix,GT,37.3572142,-122.0195586,6.602880846142769,16.25404,0.1,136.1615,1629839044437
Fix,GT,37.3571093,-122.0194321,6.475777281165122,16.045616,0.1,135.89304,1629839045437
Fix,GT,37.3570057,-122.0193068,6.374134932845831,16.017088,0.1,135.98553,1629839046437
Fix,GT,37.3569005,-122.0191801,6.280642348200082,16.40341,0.1,135.927,1629839047437
Fix,GT,37.3567931,-122.0190497,6.169642718911171,16.77391,0.1,135.74548,1629839048437
Fix,GT,37.3566842,-122.018917,6.055269482374191,16.921726,0.1,135.69974,1629839049437
Fix,GT,37.3565744,-122.0187834,5.961269481182098,17.08405,0.1,135.73737,1629839050437
Fix,GT,37.3564633,-122.0186483,5.821150497227906,17.279705,0.1,135.81238,1629839051437
Fix,GT,37.3563509,-122.0185125,5.715642701089383,17.301931,0.1,135.96588,1629839052437
Fix,GT,37.3562391,-122.0183774,5.620523373126984,17.19917,0.1,135.9732,1629839053437
Fix,GT,37.3561276,-122.018243,5.511134574055672,17.172365,0.1,136.05655,1629839054437
Fix,GT,37.356016,-122.0181088,5.399269314497709,17.17472,0.1,136.12067,1629839055437
Fix,GT,37.3559041,-122.0179746,5.336492369025946,17.213676,0.1,136.18307,1629839056437
Fix,GT,37.3557919,-122.0178402,5.2946269474029535,17.21971,0.1,136.17993,1629839057437
Fix,GT,37.3556801,-122.017706,5.286253737062216,17.156796,0.1,136.12518,1629839058437
Fix,GT,37.3555689,-122.017572,5.254492367535829,17.102474,0.1,135.84882,1629839059437
Fix,GT,37.3554586,-122.0174376,5.294984580636024,17.014832,0.1,135.51212,1629839060437
Fix,GT,37.3553493,-122.0173037,5.366984423637391,16.935104,0.1,135.69855,1629839061437
Fix,GT,37.3552402,-122.0171714,5.421492211818695,16.766808,0.1,135.7818,1629839062437
Fix,GT,37.3551326,-122.0170407,5.472626783847809,16.481096,0.1,135.74896,1629839063437
Fix,GT,37.3550271,-122.0169121,5.517373053073883,16.192284,0.1,135.84082,1629839064437
Fix,GT,37.3549223,-122.0167861,5.563476637601852,16.127558,0.1,136.2327,1629839065437
Fix,GT,37.3548166,-122.0166593,5.622761513382196,16.372868,0.1,135.9906,1629839066437
Fix,GT,37.35471,-122.0165297,5.6614922127723695,16.610699,0.1,135.78693,1629839067437
Fix,GT,37.3546022,-122.0163991,5.717611372351646,16.609941,0.1,135.95844,1629839068437
Fix,GT,37.3544947,-122.0162697,5.769492213010787,16.459019,0.1,136.14807,1629839069437
Fix,GT,37.3543884,-122.0161422,5.832357478737832,16.197485,0.1,136.146,1629839070437
Fix,GT,37.354284,-122.0160167,5.888865265965462,15.914042,0.1,136.11581,1629839071437
Fix,GT,37.3541816,-122.0158932,5.941611372351646,15.622422,0.1,135.92908,1629839072437
Fix,GT,37.354082,-122.015772,6.029984425544739,15.218538,0.1,135.48999,1629839073437
Fix,GT,37.3539861,-122.0156517,6.0524922127723695,14.90836,0.1,134.46118,1629839074437
Fix,GT,37.3538944,-122.015531,6.088118978083133,14.597394,0.1,132.89572,1629839075437
Fix,GT,37.3538073,-122.0154098,6.148865082621574,14.297869,0.1,131.50372,1629839076437
Fix,GT,37.3537242,-122.0152888,6.206865265667439,13.987715,0.1,130.02655,1629839077437
Fix,GT,37.3536457,-122.0151685,6.252492212533951,13.396271,0.1,128.80005,1629839078437
Fix,GT,37.3535747,-122.0150549,6.281373053133487,12.118318,0.1,127.4346,1629839079437
Fix,GT,37.3535141,-122.0149531,6.295745918482542,10.269522,0.1,126.39398,1629839080437
Fix,GT,37.353465,-122.014868,6.327118970602751,8.381609,0.1,125.6647,1629839081437
Fix,GT,37.3534253,-122.0147979,6.349373053014279,6.8779163,0.1,125.48749,1629839082437
Fix,GT,37.3533935,-122.0147431,6.36574591639638,5.027545,0.1,126.00189,1629839083437
Fix,GT,37.353372,-122.0147064,6.371626946926117,3.1001875,0.1,126.27136,1629839084437
Fix,GT,37.3533592,-122.0146846,6.370373053133488,1.7637126,0.1,126.39072,1629839085437
Fix,GT,37.3533533,-122.0146747,6.370626756966114,0.5057906,0.1,126.448395,1629839086437
Fix,GT,37.3533524,-122.0146731,6.365,0.015822452,0.1,126.45618,1629839087437
Fix,GT,37.3533524,-122.014673,6.365,0.001,0.1,126.45715,1629839088437
Fix,GT,37.3533524,-122.014673,6.365,0.002088066,0.1,126.45676,1629839089437
Fix,GT,37.3533524,-122.014673,6.365,0.0016821007,0.1,126.45636,1629839090437
Fix,GT,37.3533524,-122.014673,6.364999810308218,0.001720809,0.1,126.456604,1629839091437
Fix,GT,37.3533524,-122.014673,6.365,0.00230085,0.1,126.45679,1629839092437
Fix,GT,37.3533524,-122.014673,6.365,0.0022316994,0.1,126.456665,1629839093437
Fix,GT,37.3533524,-122.014673,6.365,0.0021463262,0.1,126.45688,1629839094437
Fix,GT,37.3533524,-122.014673,6.364999810308218,0.0011545238,0.1,126.45734,1629839095437
Fix,GT,37.3533524,-122.014673,6.365,0.0014611194,0.1,126.45715,1629839096437
Fix,GT,37.3533524,-122.014673,6.365,0.00230085,0.1,126.457,1629839097437
Fix,GT,37.3533524,-122.014673,6.365,0.0014611194,0.1,126.457214,1629839098437
Fix,GT,37.3533524,-122.014673,6.365,0.0014611194,0.1,126.45743,1629839099437
Fix,GT,37.3533524,-122.014673,6.365,0.0026074457,0.1,126.4574,1629839100437
Fix,GT,37.3533524,-122.014673,6.365,0.0011545238,0.1,126.45749,1629839101437
Fix,GT,37.3533524,-122.014673,6.365,0.0014611194,0.1,126.457306,1629839102437
Fix,GT,37.3533524,-122.014673,6.365,0.001,0.1,126.45737,1629839103437
Fix,GT,37.3533524,-122.014673,6.364999810308218,0.00230085,0.1,126.457184,1629839104437
Fix,GT,37.3533524,-122.014673,6.364999810308218,0.000527577,0.1,126.45734,1629839105437
Fix,GT,37.3533524,-122.014673,6.364999810308218,0.001720809,0.1,126.45743,1629839106437
Fix,GT,37.3533524,-122.014673,6.365,0.00230085,0.1,126.457306,1629839107437
Fix,GT,37.3533524,-122.014673,6.365,0.002236068,0.1,126.45746,1629839108437
Fix,GT,37.3533524,-122.014673,6.364999810308218,0.0016821006,0.1,126.45706,1629839109437
Fix,GT,37.3533524,-122.014673,6.365,0.0010551534,0.1,126.45712,1629839110437
Fix,GT,37.3533524,-122.014673,6.364999810308218,0.0019294727,0.1,126.457214,1629839111437
Fix,GT,37.3533524,-122.014673,6.365,0.0014018962,0.1,126.45715,1629839112437
Fix,GT,37.3533524,-122.014673,6.364999810308218,0.0017208087,0.1,126.45749,1629839113437
Fix,GT,37.3533524,-122.014673,6.365000189691783,0.0014611188,0.1,126.457184,1629839114437
Fix,GT,37.3533524,-122.014673,6.365000189691783,0.0019294729,0.1,126.45697,1629839115437
Fix,GT,37.3533524,-122.014673,6.365,0.0019294729,0.1,126.457184,1629839116437
Fix,GT,37.3533524,-122.014673,6.365,0.0010551527,0.1,126.457184,1629839117437
Fix,GT,37.3533524,-122.014673,6.364999810308218,0.00125969,0.1,126.457275,1629839118437
Fix,GT,37.3533524,-122.014673,6.365000189691783,0.002300851,0.1,126.45737,1629839119437
Fix,GT,37.3533524,-122.014673,6.365,0.0010551524,0.1,126.457245,1629839120437
Fix,GT,37.3533524,-122.014673,6.365,0.001929473,0.1,126.45715,1629839121437
Fix,GT,37.3533524,-122.014673,6.365,0.001929473,0.1,126.45712,1629839122437
Fix,GT,37.3533524,-122.014673,6.365000189691783,0.0016820997,0.1,126.45694,1629839123437
Fix,GT,37.3533524,-122.014673,6.365000189691783,0.0017208086,0.1,126.457275,1629839124437
Fix,GT,37.3533524,-122.014673,6.364999810308218,0.002300851,0.1,126.457275,1629839125437
Fix,GT,37.3533524,-122.014673,6.365000189691783,0.0011545235,0.1,126.45734,1629839126437
Fix,GT,37.3533524,-122.014673,6.364999810308218,0.00062694756,0.1,126.45715,1629839127437
Fix,GT,37.3533524,-122.014673,6.365000189691783,0.0012538953,0.1,126.45703,1629839128437
Fix,GT,37.3533524,-122.014673,6.365000189691783,0.0016820992,0.1,126.457184,1629839129437
Fix,GT,37.3533524,-122.014673,6.364999810308218,0.002146328,0.1,126.45697,1629839130437
Fix,GT,37.3533524,-122.014673,6.365,0.00052757555,0.1,126.45715,1629839131437
Fix,GT,37.3533524,-122.014673,6.364999810308218,0.0012596903,0.1,126.45691,1629839132437
Fix,GT,37.3533524,-122.014673,6.365000189691783,0.0016820987,0.1,126.45688,1629839133437
Fix,GT,37.3533524,-122.014673,6.364999810308218,0.0014142136,0.1,126.45709,1629839134437
Fix,GT,37.3533524,-122.014673,6.364999810308218,0.0017749502,0.1,126.45703,1629839135437
Fix,GT,37.3533524,-122.014673,6.365000189691783,0.001,0.1,126.456665,1629839136437
Fix,GT,37.3533524,-122.014673,6.365,0.0012596904,0.1,126.45694,1629839137437
Fix,GT,37.3533524,-122.014673,6.364999810308218,0.001720808,0.1,126.45703,1629839138437
Fix,GT,37.3533524,-122.014673,6.364999810308218,0.0011545231,0.1,126.45706,1629839139437
Fix,GT,37.3533524,-122.0146731,6.365,0.0017814713,0.1,126.457,1629839140437
Fix,GT,37.3533524,-122.0146731,6.364999810308218,0.0012596904,0.1,126.45694,1629839141437
Fix,GT,37.3533524,-122.0146731,6.364000189661979,0.0087561775,0.1,126.45618,1629839142437
Fix,GT,37.3533502,-122.0146694,6.35325389623642,1.033192,0.1,126.432556,1629839143437
Fix,GT,37.3533385,-122.0146494,6.343000189036131,3.4802756,0.1,126.326416,1629839144437
Fix,GT,37.3533119,-122.0146038,6.345865258812905,6.4670234,0.1,126.08322,1629839145437
Fix,GT,37.3532706,-122.014532,6.3772383105754855,9.33614,0.1,125.71423,1629839146437
Fix,GT,37.3532164,-122.0144378,6.436611170381307,10.667307,0.1,125.75574,1629839147437
Fix,GT,37.3531599,-122.0143391,6.499238503664732,10.743264,0.1,125.42047,1629839148437
Fix,GT,37.3531047,-122.014241,6.545999999999999,10.517821,0.1,125.0506,1629839149437
Fix,GT,37.3530509,-122.014144,6.56123850479722,10.537102,0.1,124.53134,1629839150437
Fix,GT,37.3529968,-122.0140427,6.581611360669136,11.081787,0.1,123.29715,1629839151437
Fix,GT,37.3529425,-122.0139327,6.626865060031414,11.87608,0.1,120.75079,1629839152437
Fix,GT,37.3528888,-122.0138124,6.633627146273851,12.486534,0.1,118.32535,1629839153437
Fix,GT,37.3528358,-122.0136837,6.6474922056198125,13.230664,0.1,116.82071,1629839154437
Fix,GT,37.3527816,-122.0135446,6.700373051345348,14.193422,0.1,115.413025,1629839155437
Fix,GT,37.3527268,-122.0133963,6.697880846142769,14.679387,0.1,114.377655,1629839156437
Fix,GT,37.3526727,-122.0132429,6.721119153857231,15.019705,0.1,113.40463,1629839157437
Fix,GT,37.3526197,-122.0130863,6.751746102571487,14.998119,0.1,112.55417,1629839158437
Fix,GT,37.3525692,-122.0129295,6.773761692285538,15.083672,0.1,111.49661,1629839159437
Fix,GT,37.3525204,-122.0127673,6.76637305122614,15.660065,0.1,109.91855,1629839160437
Fix,GT,37.3524743,-122.0125974,6.749253897547722,15.961397,0.1,107.783295,1629839161437
